humanLabel,genderLabel,label
Adolphe Dugléré,male,cook
Alain Coumont,male,cook
Alain Dutournier,male,cook
Alfred Prunier,male,cook
Anne Alassane,female,cook
Anne Desjardins,female,cook
Antoine Sicotte,male,cook
Bashar Shbib,male,cook
Bernard Pacaud,male,cook
Bernard Ravet,male,cook
Andoni Luis Aduriz,male,cook
Olivier Roellinger,male,cook
Carme Ruscalleda,female,cook
Raymond Blanc,male,cook
Petrona Carrizo de Gandulfo,female,cook
Gato Dumas,male,cook
Catherine J. Bell,female,cook
Charles Durand,male,cook
David Martin,male,cook
Domenico Longo,male,cook
Eugène Herbodeau,male,cook
Gilles Stassart,male,cook
Grégory Cuilleron,male,cook
Gérard Rabaey,male,cook
Julia Vysotskaya,female,cook
Jacques Le Divellec,male,cook
Jean-Paul Bucher,male,cook
Justin Bonello,male,cook
Lionel Rigolet,male,cook
Tina Nordström,female,cook
Hanaya Yohei,male,cook
Madeleine Paulmier,female,cook
Dione Lucas,female,cook
Marie Bourgeois,female,cook
Mauro Colagreco,male,cook
Michael Blanc,male,cook
Michel Oliver et Stéphanie Oliver,male,cook
Michel Sarran,male,cook
Nicolasa Pradera,female,cook
Anne Boutiaut Poulard,female,cook
Patrice Caillault,male,cook
Patrick Rambourg,male,cook
Paul Jullemier,male,cook
Pierre Cubat,male,cook
Raffaele Esposito,male,cook
Richard Leblanc,male,cook
Robert Lesenne,male,cook
Roland Pierroz,male,cook
Lidia Bastianich,female,cook
Régis Marcon,male,cook
Sylvestre Wahid,male,cook
Vincent Arnould,male,cook
Yannick Delpech,male,cook
Anna Moroni,female,cook
Antonio Nebbia,male,cook
Charles Green,male,cook
José Andrés,male,cook
Juan Antonio Zaldua,male,cook
Eneko Atxa Azurmendi,male,cook
Maria Bricca,female,cook
Nelly Boxall,female,cook
Nino Bergese,male,cook
Vincenzo Corrado,male,cook
Pete Lisicky,male,cook
Jan Szyttler,male,cook
Rosalba De Carlo,female,cook
Sandrone Dazieri,male,cook
Yunıs Äxmätcanof,male,cook
Veronika Belotserkovskaya,female,cook
Boris Burda,male,cook
Konstantin Zhuk,male,cook
Konstantin Ivlev,male,cook
Timo Koivusalo,male,cook
Anatoly Komm,male,cook
Ilya Lazerson,male,cook
Srdjan Marković,male,cook
James Martin,male,cook
Nigel Slater,male,cook
Ivan Pavlovich Sereda,male,cook
Stalic Khankishiev,male,cook
Dmitry Shurshakov,male,cook
Per Morberg,male,cook
Charles Tjessem,male,cook
Arne Brimi,male,cook
Henrik Lindstrøm,male,cook
Agnes Marshall,female,cook
Ali Mandhry,male,cook
Ali Maow Maalin,male,cook
Andreas Viestad,male,cook
Anjum Anand,female,cook
Anne Kearney,female,cook
Maria Guyomar de Pinha,female,cook
Sara Begner,female,cook
Booker T. Spicely,male,cook
Colette Dahl,female,cook
Anne Marie Mangor,female,cook
Maria,female,cook
Anna-Maria Zetterstrand,female,cook
Walter Schürmann,male,cook
Hans Haider,male,cook
Siegfried W. Rossal,male,cook
Andreas Ortag,male,cook
Ludwig Ferdinand Jungius,male,cook
Marc Haeberlin,male,cook
Henry Levy,male,cook
Bernard Fournier,male,cook
Jean Bardet,male,cook
Jean-Marc Banzo,male,cook
Alain Gardillou,male,cook
Jean-Marie Stoeckel,male,cook
Dieter Biesler,male,cook
Bernard Ravet,male,cook
Didier Clément,male,cook
Jean-Pierre Bruneau,male,cook
Gérard Vié,male,cook
Martin Steiner,male,cook
Arno Cwiczlinski,male,cook
Albert Danaschke,male,cook
Kurt Hammerschmidt,male,cook
Erich Lachmann,male,cook
Georges Wenger,male,cook
Ludwig Schumann,male,cook
Edgar Böhm,male,cook
Einat Admony,female,cook
Daniella Dočkalová,female,cook
Daniel Kopál,male,cook
Martin Škoda,male,cook
Šimon Chvilíček,male,cook
Jaroslav Vorlíček,male,cook
Jenny Dorsey,female,cook
Ivana Büttner,female,cook
Michal Hromas,male,cook
Eric Chong,male,cook
Adrien Cachot,male,cook
Mallory Gabsi,male,cook
Marie Hauber,female,cook
Marie Knierim,female,cook
Elisabeth Diethay,female,cook
Derek Chauvin,male,cook
Cäcilia Springer,female,cook
Hanni Frese,female,cook
Claudia Schröter,female,cook
Sylvia Hunkeler-Baer,female,cook
Gerda Kleinszig,female,cook
Jochen Moosmann,male,cook
Wolfgang H. Krause-Goldau,male,cook
Peggy Rakestraw,female,cook
Verla L. Courey,female,cook
Nancy Reid,female,cook
Rosalie J. Downes Emrich,female,cook
Hilda R. Nagel,female,cook
Patricia Yanni,female,cook
Viraf Darukhanawalla,male,cook
Jesus Roman Melendez,male,cook
Helen Kafkis,female,cook
Arlola Rawls,female,cook
Mark Schroeder,male,cook
Floyd Bluntson,male,cook
Barac,male,cook
Angie Mar,female,cook
Meike Peters,female,cook
Kevin Leitner,male,cook
Hubert Wallner,male,cook
Lena Richard,female,cook
Andre Rush,male,cook
Clyde Singleton,male,cook
Q96252757,male,cook
Raya Lichansky,female,cook
Moe Myint May Thu,female,cook
Sharon Cohen,male,cook
Anna Short Harrington,female,cook
Pasquale Cozzolino,male,cook
Lilian Whitling,female,cook
Christelle Vougo Anet,female,cook
Ben Ford,male,cook
Nguyen Quoc Y,male,cook
János Rákóczi,male,cook
Ruti Broudo,female,cook
Sherson Lian,male,cook
Fatih Tutak,male,cook
Aksel Larsen,male,cook
Mehmet Yalçinkaya,male,cook
Talita Setyadi,female,cook
Paulette Wilson,female,cook
Peter Tsang Kang Hung,male,cook
Koh Sok Hiong,female,cook
Doña Ángela,female,cook
Carlos Rosas,male,cook
Mildred Council,female,cook
Q98460155,female,cook
Cata de Palleja,female,cook
Lady Tacos de Canasta,trans woman,cook
Lady Tacos de Canasta,muxe,cook
Martha Thalheim,female,cook
Mei Lin,female,cook
Charles Eymundson,male,cook
Pedro Lemos,male,cook
Q87251666,male,cook
Alvin Cailan,male,cook
Amir Shurush,male,cook
Jean-Philippe Derenne,male,cook
Radek Kašpárek,male,cook
Jesse Aaron,male,cook
Floyd Cardoz,male,cook
Lorna McNee,female,cook
Gülşah Şen,female,cook
Gorm Wisweh,male,cook
Roberto Balermino,male,cook
Tümay Öztürk,female,cook
Q89654666,male,cook
Ulaş Tekerkaya,male,cook
Xabier Gezuraga,male,cook
Viktor Angelov,male,cook
Ed Mitchell,male,cook
Ashleigh Shanti,female,cook
Sonja Lee,female,cook
Federico Francesco Ferrero,male,cook
Johannes Velten,male,cook
Adam Ragusea,male,cook
Camilla Marcus,female,cook
Lois Kittson,female,cook
Vreni Giger,female,cook
Enric Herce,male,cook
Joris Bijdendijk,male,cook
Cassandra Reeder,female,cook
Alison Roman,female,cook
Liza Ashley,female,cook
Peter Ciuffa,male,cook
Junior Durski,male,cook
Kazimierz Pułaski,male,cook
Davide Scabin,male,cook
Auntie Muni,female,cook
Gerda Kowalke,female,cook
Louise Lembke,female,cook
Hedda Widmer-Hadorn,female,cook
Maria Sandmayr,female,cook
Jan van Leeuwen,male,cook
Paul Müller,male,cook
Henrich Weizel,male,cook
Helmut Becker,male,cook
Max Maier,male,cook
Emil Reimers,male,cook
Joseph Fahrmbacher,male,cook
Christoph Ferber,male,cook
Albrecht Schütte,male,cook
Henri Levy,male,cook
Ernst Martin,male,cook
Bernhard Winkler,male,cook
Max Liebchen,male,cook
Otto Peitz,male,cook
Georg Waltenburg,male,cook
Hans Freise,male,cook
Adolf Höhne,male,cook
Joseph Rostang,male,cook
Karl Eschlböck,male,cook
Carlo Bernasconi,male,cook
Peter Kromberg,male,cook
Michel Del Burgo,male,cook
Kamil Emanuel Gott,male,cook
Tomáš Popp,male,cook
Zdeněk Doubek,male,cook
Marie Lekešová,female,cook
Viet Anh Doan,male,cook
Teheiura Teahui,male,cook
Ota Žabka,male,cook
Jaroslav Sapík,male,cook
Josef Václav Telecký,male,cook
Marie Antošová,female,cook
Miroslav Kubec,male,cook
Jolanda Wermuth,female,cook
Melanie Guttwein,female,cook
Anna Straub,female,cook
Sabine Grässlin,female,cook
Rosemarie Richter,female,cook
Maria Zarl-Eckel,female,cook
Lydia Egloff,female,cook
Giuseppina Beglia,female,cook
Peter Gruber,male,cook
Thomas Jaumann,male,cook
Hanno Baethe,male,cook
Martin Ferger,male,cook
Cesare Evitascandalo,male,cook
David Zmrzlý,male,cook
Karl-Heinz Hatzfeld,male,cook
Günter Löffel,male,cook
Matthias Nägele,male,cook
Jean-Georges Klein,male,cook
Walter Grüterich,male,cook
Franz Wagner,male,cook
Michael Musil,male,cook
Heinz Lauer,male,cook
Lars Schürer,male,cook
Gerhard Mauerhan,male,cook
Nikolaus Engelmann,male,cook
Friedrich Naumann,male,cook
Bernhard Drüppel,male,cook
Charles Tugend,male,cook
Simon Lang,male,cook
Fabian Denninger,male,cook
Lina Muvaro,female,cook
Elis Marchetti,male,cook
Helena Fléglová,female,cook
Claudia Ruiz Sántiz,female,cook
Sven-Niklas Nöthel,male,cook
Maxime Girard-Tremblay,male,cook
Hannah Archer Till,female,cook
Jaromír Trejbal,male,cook
Markéta Mikušíková,female,cook
Pierre Florack,male,cook
Helena Puolakka,female,cook
Mamã Kuiba,female,cook
Eduard Gil Solés,male,cook
Nils Thomas,male,cook
Q111795696,male,cook
Maria Nicolau i Rocabayera,female,cook
Andre Mackniel,male,cook
Bárbara Estévez,female,cook
Al Brown,male,cook
Pavel Býček,male,cook
"Edna ""Dolly"" Kyle",female,cook
Jacques Decoret,male,cook
Kunihisa Goto,male,cook
Anuše Kejřová,female,cook
Michael Dobromil Klíma,male,cook
Miloš Štěpnička,male,cook
Irena Košíková,female,cook
Petr Stupka,male,cook
Christopher Styler,male,cook
Vlastimil Cihlář,male,cook
Václav Šmíd,male,cook
Julie Hahnl,female,cook
Thomas Thielemann,male,cook
Sami Tamimi,male,cook
Hana Halmová,female,cook
Martin Kintrup,male,cook
Karolína Rathousová,female,cook
Daniel Green,male,cook
György Hargitai,male,cook
Hermann Spindler,male,cook
Milan Václavík,male,cook
Tante Marie,female,cook
Zoltán Liptai,male,cook
Mimi Kirk,female,cook
Milovan Stojanović,male,cook
Tess Masters,female,cook
Ross Dobson,male,cook
Tobias Müller,male,cook
Václav Pospíšil,male,cook
Radim Procházka,male,cook
Erin Coopey,female,cook
Andrew MacDonald,male,cook
Signe Johansen,female,cook
Ernesto Prosperi,male,cook
Jean Michel Raynaud,male,cook
Manuela Rüther,female,cook
Robert Adamec,male,cook
