humanLabel,genderLabel,label
Yaqui Núñez del Risco,male,manager
Jay Jackson,male,manager
Capaz,male,manager
Felipe Carbonell,male,manager
Iamdra Fermín,female,manager
Johann Wald,male,manager
Korazón Crudo,male,manager
Dancer,male,manager
Santisuk Promsiri,male,manager
Jaimeson,male,manager
Kangol Kid,male,manager
Kohei Japan,male,manager
Pakorn Chatborirak,male,manager
Lloyd Ahlquist,male,manager
Master Shortie,male,manager
Lior Suchard,male,manager
Nguyễn Cao Kỳ Duyên,female,manager
Lam Chiu-wing,male,manager
Q-Unique,male,manager
Stormé DeLarverie,non-binary,manager
Stormé DeLarverie,female,manager
Tati Quebra Barraco,female,manager
Uzi,male,manager
Wes Felton,male,manager
El Niño,male,manager
Juaninacka,male,manager
Eric Cheng,male,manager
Hoài Anh,female,manager
Nguyên Vũ,male,manager
Nguyễn Thu Hà,female,manager
"""E""qual",male,manager
369,male,manager
Akira,male,manager
AKLO,male,manager
ANARCHY,male,manager
Anty the kunoichi,female,manager
BES,male,manager
BLADe,male,manager
CHANNEL,male,manager
Co-key,male,manager
Coma-chi,female,manager
D.O,male,manager
Diggy-MO',male,manager
Era,male,manager
GAKU-MC,male,manager
Deddy Mahendra Desta,male,manager
HAIIRO DE ROSSI,male,manager
HIDA,male,manager
Kin,male,manager
Klooz,male,manager
Yoshito Amamoto,male,manager
KUTS DA COYOTE,male,manager
L-VOKAL,male,manager
Macka-Chin,male,manager
MCU,male,manager
Meiso,male,manager
Mikris,male,manager
Mummy-D,male,manager
Nipps,male,manager
Oki,male,manager
Pes,male,manager
PUNPEE,male,manager
RINO LATINA II,male,manager
RYO-Z,male,manager
Ryō,male,manager
Eduard Theodor Böttcher,male,manager
Hans Dichgans,male,manager
Helmut Ziebarth,male,manager
Karl Andres,male,manager
Walther Seinsch,male,manager
Winfried Baumann,male,manager
Percy Rodríguez,male,manager
Tatiana Fabergé,female,manager
William Pomerance,male,manager
Jan Skupiński,male,manager
Òscar Pujol Riembau,male,manager
Geoff Richards,male,manager
Kurt Gailat,male,manager
Utta Stötzer,female,manager
Ernst Petzoldt,male,manager
Jadwiga Szmidt,female,manager
Heinrich Folk,male,manager
Hans Lenhard,male,manager
Paul Stegerwald,male,manager
Willy Jesse,male,manager
Michal Urbánek,male,manager
Wilhelm Kirschey,male,manager
Martin Boss,male,manager
Julienne Piachaud (1894-1978),female,manager
Heinrich Brunswig,male,manager
Ernst Roßmann,male,manager
Anton Verkade,male,manager
Leo Philippen,male,manager
Willi Steidinger,male,manager
Hermann R. Gerleff,male,manager
Alfred Stern,male,manager
Joseph Hahn,male,manager
Peter Singer,male,manager
Hans-Ludwig Hoffmann-Bagienski,male,manager
Friedrich Schaarschmidt,male,manager
Robert Hensle,male,manager
Richard Lehmann,male,manager
Julius Laufer,male,manager
Zdeněk Bárta,male,manager
Radko Pleva,male,manager
Nina Müllerová,female,manager
Otilie Škopová,female,manager
Miroslav Jodl,male,manager
Eva Nováková,female,manager
Jindřich Šácha,male,manager
Zdenko Vaněk,male,manager
Zdeněk Kolář,male,manager
Zdeněk Matušík,male,manager
Zdeněk Zajíček,male,manager
Václav Kolář,male,manager
Jaroslav Faltýn,male,manager
Alois Sojka,male,manager
Hynek Heřman,male,manager
Josef Joachimsthaler,male,manager
Zdeňka Mikulecká,female,manager
Vladislav Hospodár,male,manager
Jaroslav Hanák,male,manager
Robert Kalivoda,male,manager
Václav Kolář,male,manager
Bohumil Válek,male,manager
Stanislav Zábrodský,male,manager
Karel Vaněk,male,manager
Zdeněk Freisleben,male,manager
Jana Přikrylová,female,manager
Jiří Prokop,male,manager
Pavel Mertlík,male,manager
Vladimír Syneček,male,manager
Ladislav Moučka,male,manager
Pavel Holeček,male,manager
Marta Klímová,female,manager
Jiří Macura,male,manager
Rudolf Přibil,male,manager
Jiří Rotta,male,manager
Mojmír Kohut,male,manager
Peter Kittel,male,manager
Stephen Pickney Hatchett,male,manager
Helmut Katernberg,male,manager
Norwin Dwinger,male,manager
Klaus Walter Littger,male,manager
Eckart Schmidt,male,manager
Josef Tiefenbach,male,manager
Rudolf Rejman,male,manager
Bohdana Kuzmová Křepinská,female,manager
Erika Kadlecová,female,manager
Lubomír Líčeník,male,manager
Jaroslav Pernegr,male,manager
Ferdinand Perůtka,male,manager
Radka Chlupová,female,manager
Otakar Klíma,male,manager
Lev Kliment,male,manager
Vilma Hubáčková,female,manager
Václav Stejskal,male,manager
Jaroslav Blecha,male,manager
Denisa Szaffnerová,female,manager
Ludmila Půbalová,female,manager
Jiří Nechvátal,male,manager
Stanislav Smítka,male,manager
Zdeněk Bejček,male,manager
André Piller,male,manager
Jiří Janda,male,manager
Antoine Lavoisier,male,manager
Hans Fritzsche,male,manager
Alfred Rosenberg,male,manager
Ibrahim Shekarau,male,manager
Hans Carl von Carlowitz,male,manager
Christof-Sebastian Klitz,male,manager
Monique Landry,female,manager
Andy Burnham,male,manager
A. S. J. Carnahan,male,manager
Ivy Dumont,female,manager
Frank Dobson,male,manager
Owain Glyndŵr,male,manager
Sam Brownback,male,manager
Abraham Ribicoff,male,manager
Patricia Hewitt,female,manager
Alan Milburn,male,manager
Sadou Hayatou,male,manager
Akira Amari,male,manager
Monique Bégin,female,manager
Monique Vézina,female,manager
Carol Skelton,female,manager
Renee Ellmers,female,manager
Pete Peterson,male,manager
Lloyd Axworthy,male,manager
Rensuke Isogai,male,manager
Edmond Faral,male,manager
Cornelis de Graeff,male,manager
Léonard Bourdon,male,manager
Pierre Brien,male,manager
Roch Bolduc,male,manager
Dick Armey,male,manager
Antoine Dubé,male,manager
Bill Huizenga,male,manager
Habib Pacha Es-Saad,male,manager
Brian D. Kerns,male,manager
Nathalie Rochefort,female,manager
Théodore Deck,male,manager
Linda Pétursdóttir,female,manager
Thomas Suluk,male,manager
M. S. Swaminathan,male,manager
Gianni Petrucci,male,manager
Michael Grant,male,manager
Hugh Samuel Johnson,male,manager
Fernand Bachmann,male,manager
Flora MacDonald,female,manager
Fritz Schwalm,male,manager
Kwadwo Mpiani,male,manager
Lionel George Curtis,male,manager
Liselotte Orff,female,manager
Nancy Ruth,female,manager
Marc Thibault,male,manager
Byron MacGregor,male,manager
Joel Cheatwood,male,manager
Katsuki Hagiwara,male,manager
Peter Meakin,male,manager
Roy Williams,male,manager
Kōjirō Shiraishi,male,manager
Hidetaka Miyazaki,male,manager
Shichirō Kobayashi,male,manager
Masayuki Kawakatsu,male,manager
Gugi Akiyama,male,manager
Mendes Napoli,male,manager
Kyōhei Sorita,male,manager
Ryuchell,non-binary,manager
Ruth Allen Ollison,female,manager
Takashi Yoshida,male,manager
Shirō Sasaki,male,manager
Jacob Minkoff,male,manager
Lisa Loving,female,manager
Laura Yli-Vakkuri,female,manager
Ángel Sánchez Mendoza,male,manager
Mike Z,male,manager
Zenshō Itō,male,manager
Bob Stoldal,male,manager
Mark Hyman,male,manager
Susanne Ramírez de Arellano,female,manager
Ed Godfrey,male,manager
Sumner Shagari Sambo,male,manager
Buddha Apiwan,male,manager
Warren Barker,male,manager
Josée Boileau,female,manager
Georges-Marie Duclert,male,manager
Diane Orr,female,manager
Nan Swid,female,manager
Masanobu Sugatsuke,male,manager
Foster Klug,male,manager
Kiichirō Satō,male,manager
Markus Orthey,male,manager
Tōru Yoshikawa,male,manager
Rick Klein,male,manager
Stephen Aldridge,male,manager
Tatyana Deltsova,female,manager
Diana Edwards-Jones,female,manager
Daniel Sadowski,male,manager
Akira Ishii,male,manager
