humanLabel,genderLabel,label
Elli Schmidt,female,tailor
Wilhelm Krasnapolsky,male,tailor
Kurt Rauxloh,male,tailor
Franz Müller,male,tailor
Franz Reichelt,male,tailor
Jakob Ammann,male,tailor
Ana Pauker,female,tailor
Lena Wisborg,female,tailor
Romeo Gigli,male,tailor
Abraham Zapruder,male,tailor
Christian Mortensen,male,tailor
Agnes Wabnitz,female,tailor
Claes Tholin,male,tailor
Sidney Fox,female,tailor
Kim Moon-soo,male,tailor
Claudine Françoise Mignot,female,tailor
Gerard Majella,male,tailor
Annedore Leber,female,tailor
August Höhn,male,tailor
Joan Riudavets,male,tailor
Saint Homobonus,male,tailor
Anton Weidinger,male,tailor
Arsène Tchakarian,male,tailor
Artin Penik,male,tailor
August Palm,male,tailor
Balthasar Kestner,male,tailor
Kaspar Schwarze,male,tailor
Antal Kocsis,male,tailor
Bernhard Willhelm,male,tailor
Gerrard Winstanley,male,tailor
Carlo Bernari,male,tailor
Árpád Házi,male,tailor
Can Xue,female,tailor
Christian Friedrich Mentel,male,tailor
Imre Mező,male,tailor
Hermann Steinacker,male,tailor
Alfred Geisel,male,tailor
Ebert Baldewein,male,tailor
István Szabó,male,tailor
Ernst Braun,male,tailor
Johann Klepper,male,tailor
Hilde Roth,female,tailor
Florian Berndl,male,tailor
Friedrich Georg Göthe,male,tailor
Jacob W. Davis,male,tailor
Gerrit Hazenpoet,male,tailor
Hedwig Urach,female,tailor
Helene Heyckendorf,female,tailor
Johann Jakob Staub,male,tailor
John Badby,male,tailor
Josef Gunkel,male,tailor
Joseph Ruf,male,tailor
Karl Hugel,male,tailor
Modesto Della Porta,male,tailor
Margaretha Ley,female,tailor
Markus Vetsch,male,tailor
Mozes Brandon Bravo,male,tailor
Patrizia von Brandenstein,female,tailor
Peter Jakob Stübben,male,tailor
Simin Palay,male,tailor
Martial Bourdin,male,tailor
Ab van der Steur,male,tailor
Hendrikje van Andel-Schipper,female,tailor
Jeanne Rozerot,female,tailor
Manuel Blanco Romasanta,intersex man,tailor
Karl Schönfeldinger,male,tailor
Alfons Müller-Wipperfürth,male,tailor
Marie Abts,female,tailor
Sjoerd Bakker,male,tailor
Auguste Veyrier,male,tailor
Elizabeth Cass,female,tailor
Jan Tyranowski,male,tailor
Agnès Gregori Prunera,female,tailor
Angela Arregi,female,tailor
Santi Auzmendi,male,tailor
Pedro del Hierro,male,tailor
Felicidad Gracia i Alconchel,female,tailor
Núria Parés i Borrell,female,tailor
Isabel Vicente García,female,tailor
Rosa Clarà i Pallarès,female,tailor
Gjuro Matić,male,tailor
Elisa Garcia Villalba,female,tailor
Cis Suijs,female,tailor
Marga Grünberg,female,tailor
Farida Moultmar,female,tailor
Matthias Benedyczuk,male,tailor
Christian Kriebel,male,tailor
Anton Leydhecker,male,tailor
Gustav Adolf Francke,male,tailor
Johann Michael Meidinger,male,tailor
Carl Gottlieb Schiemann,male,tailor
Josef Salomon Steinitz,male,tailor
Carl Friedrich Ehrenfried Johann Tappert,male,tailor
Jakob Hoechstetter,male,tailor
Jacob Fischbeck,male,tailor
Johann Krahe,male,tailor
Bernhard Heinrich Sasse,male,tailor
Václav Ornest,male,tailor
Elisa Augier,female,tailor
Ettie Steinberg,female,tailor
Louis Alvin Lindauer,male,tailor
William Peate,male,tailor
John Benjamin Rees,male,tailor
Mia Andersson,female,tailor
Ira Lowe,male,tailor
John Gomas,male,tailor
Muhammad Kijumwa,male,tailor
Jo Torr,female,tailor
Maurice Plas,male,tailor
Oldric Royce,male,tailor
Andrew Judge,male,tailor
Manuel Pérez Taboada,male,tailor
Miguel Gómez Pardo,male,tailor
Avelino Álvarez Meana,male,tailor
Melanie Braun,female,tailor
Claire Thornton,female,tailor
Luís García Pazos,male,tailor
Dos Peanh,female,tailor
Fernand Poussigue,male,tailor
Horst Hohl,male,tailor
Bronisław Jarosz,male,tailor
Paul Eultgen,male,tailor
Tomasz Kulczycki,male,tailor
Josep Vilallonga i Ribalta,male,tailor
Manuel Tenreiro Mosquera,male,tailor
Leopold Schoibl,male,tailor
Jane Huggett,female,tailor
Joannes Quicke,male,tailor
Mélanie Berger-Volle,female,tailor
Kristín Steindórsdóttir,female,tailor
Thomas Jarman,male,tailor
Franz Kerschbaum,male,tailor
Louise Demaison,female,tailor
Joseph Szerman,male,tailor
Rywka Szerman,female,tailor
Maria Stokkenbech,female,tailor
Antônio Ferreira Pinto,male,tailor
Geraldo da Rocha Gualberto,male,tailor
Inocêncio Pereira Alves,male,tailor
Santina Volonteri,female,tailor
Auguste Dusautoy,male,tailor
Torgrim Hagen,male,tailor
Jozef Mihelic,male,tailor
Lucienne Clément de l’Épine,female,tailor
John Askew,male,tailor
Angelo Blasi,male,tailor
Q65215668,male,tailor
Nicolaus Schroeter,male,tailor
Étienne-Simon Martin,male,tailor
Rosa Eberhard,female,tailor
Manuel García Hermo,male,tailor
José Puig,male,tailor
Luis D. Ojeda,male,tailor
Frederick Scholte,male,tailor
Heinrich Weiss,male,tailor
Steff von Schweetz,http://www.wikidata.org/.well-known/genid/4ca5ba1dcf9e628730909480803492ff,tailor
Peter Thomson,male,tailor
Antonio Herbón García,male,tailor
Zdeňka Housková,female,tailor
Louis Bazalgette,male,tailor
Gottfried Schadow,male,tailor
Rudolf Maurer,male,tailor
Alfred Maurer,male,tailor
Sophar Rangoon,male,tailor
Patricio Penalver Martinez,male,tailor
Jensine Costello,female,tailor
Marie-Fortunée Besson,female,tailor
Josef Jerman,male,tailor
Chaim Cymes,male,tailor
Manuel Fraga Fentanes,male,tailor
Kadiato Kamara,female,tailor
Hugo Flores,male,tailor
Johann Friedrich Eisenhut,male,tailor
Abraham Rój,male,tailor
Maria Engelbrecht Stokkenbech,female,tailor
Antonio Fernández Seoane,male,tailor
Karla Andělová-Weisová,female,tailor
Louis Charles Carette,male,tailor
Aristide Tofani,male,tailor
M. Naberman van Zuylen,female,tailor
Matheron Mevr.,female,tailor
Liem Sony Hoa,male,tailor
Martin Sanz Diez,male,tailor
Luisa Rodríguez de la Fuente,female,tailor
Raimundo Rodríguez Neira,male,tailor
Hersz Librach,male,tailor
Q91398752,female,tailor
Jeremiah Lanphier,male,tailor
Stefan Ołpiński,male,tailor
Robert Endewelt,male,tailor
František Vobecký,male,tailor
Q94579175,female,tailor
James F. Baker,male,tailor
Ella Schapira,female,tailor
William Reed,male,tailor
Engelbert Pernerstorfer,male,tailor
Ulrich Marchtaler,male,tailor
Andreas Troger,male,tailor
Andreas Troger,male,tailor
Anton Troger,male,tailor
Leopold Troxler,male,tailor
Georg Scheffer,male,tailor
Nikolaus Viehmann,male,tailor
Franz Theodor Vaillant,male,tailor
Hans Prunner,male,tailor
Jörg Sachs,male,tailor
Johann Jakob Sartorius,male,tailor
Rudolf Roters,male,tailor
Michel Schappeler,male,tailor
Wolfgang Adam Schiessl,male,tailor
Jakob Braun,male,tailor
Ralph Blackwell,male,tailor
Ernst Ulbricht,male,tailor
Claus Hämmer,male,tailor
Max Lezzi,male,tailor
Abraham Bazar,male,tailor
Johann Georg Stein,male,tailor
Philipp Jakob Siebenpfeiffer,male,tailor
Heinz Ohlendorf,male,tailor
Fritz Strauss,male,tailor
Hans Rieger,male,tailor
Jorg Weber,male,tailor
Ulrich Hoechstetter,male,tailor
Andreas Scherzer,male,tailor
Karl Auchter,male,tailor
Johann Eucharius Sturm,male,tailor
Reinhold Sarembe,male,tailor
Johann Georg Schütz,male,tailor
Georg Schreiner,male,tailor
Fritz Wolffs,male,tailor
Johann Kappes,male,tailor
Matthias Schulze,male,tailor
Friedrich Stephan,male,tailor
Johann Christoph Händler,male,tailor
Barend Koekkoek,male,tailor
Christian Johann Andreas Geitner,male,tailor
Hans Kiel,male,tailor
Georg Heinrich Erbshäuser,male,tailor
Karl Friedrich Eberle,male,tailor
Jacob Celemenski,male,tailor
Eugen Oppold,male,tailor
Jochim Friderich Linck,male,tailor
Jochim Sigmund Mann,male,tailor
William Eisen,male,tailor
Emil Rohrer,male,tailor
Walther Silberstein,male,tailor
Paul Voss,male,tailor
Andreas Schultze,male,tailor
Simon Gschnell,male,tailor
Heinrich Grünewald,male,tailor
Khaim Fuks,male,tailor
Mekhael Radogovski,male,tailor
Idel Visotzki,male,tailor
Yosip Rasher,male,tailor
Yosef Fuks,male,tailor
Philippe Jacobson,male,tailor
Avraham Plakhchinski,male,tailor
Salman Farkash,male,tailor
Moshe Faustner,male,tailor
Khlavno Khlebovski,male,tailor
Ozer Fuks,male,tailor
Khaim Kleter,male,tailor
Reuven Pesis,male,tailor
Aron Zeidveber,male,tailor
Moshe Halpern,male,tailor
Yitzkhak Fang,male,tailor
Tzvi Preshov,male,tailor
Bene Tik,male,tailor
Elimelekh Solomon,male,tailor
Menashe Farkash,male,tailor
Pinkhas Falkovitz,male,tailor
Leib Fogel,male,tailor
Khanan Korabelnik,male,tailor
Shmuel Veis,male,tailor
Bentzion Pesis,male,tailor
Berish Pshenitza,male,tailor
Yaakov Tvardovitz,male,tailor
Moshe Mashkovitz,male,tailor
Leib Branshtein,male,tailor
Silke Goessens,female,tailor
Greta Goiris,female,tailor
Lotte Goos,female,tailor
Lungile Cekwana,male,tailor
Greta Goris,female,tailor
Marie Frédérique Fillon,female,tailor
Hedy Grünewald,female,tailor
Raïssa Hans,female,tailor
Hilde Hebbinckuys,female,tailor
Karianne Hoenderkamp,female,tailor
Mieja Hollevoet,female,tailor
Isa Janssens,female,tailor
Hai-Chay Jiang,female,tailor
Marike Kamphuis,female,tailor
Griet Hersens,female,tailor
Diana Herz,female,tailor
Tina Heylen,female,tailor
Annabel Heyse,female,tailor
Sylvia Hiel,female,tailor
Lot Lemm,female,tailor
Cisse Royens,male,tailor
Tessa Lute,female,tailor
Lieve Meeussen,female,tailor
Connie Nijman,female,tailor
Jan-Jan Van Essche,male,tailor
Mane Verschueren,male,tailor
Mat Voorter,male,tailor
Veerle Janssens,female,tailor
Janneke Raaphorst,female,tailor
Marion Jouffre,female,tailor
Heide Kastler,female,tailor
Natalie Schrauwen,female,tailor
Valentine Kempynck,female,tailor
Suze May Sho,female,tailor
Naomi Kerkhove,female,tailor
Birgit Kersbergen,female,tailor
Marie Kersten,female,tailor
Marrigje Spoelstra,female,tailor
Daphne Kitschen,female,tailor
Elif Kormaz,female,tailor
Els Kortleven,female,tailor
Sabina Kumeling,female,tailor
Anne-Catherine Kunz,female,tailor
Karina Lambert,female,tailor
Monik Vanderlooven,female,tailor
Annamirl Van Der Pluijm,female,tailor
Marie Lauwers,female,tailor
Valerie Le Roy,female,tailor
Isabelle Lhoas,female,tailor
Pé Vermeersch,female,tailor
Anke Loth,female,tailor
Saskia Louwaard,female,tailor
Mina Ly,female,tailor
Anna-Marthe Zomer,female,tailor
AnneMarthe Zomer,female,tailor
Jookje Zweedijk,female,tailor
Eva Maes,female,tailor
Karine Maquat,female,tailor
Luíza Marcier,female,tailor
Lies Maréchal,female,tailor
Katrien Masson,female,tailor
Ingrid Meerschaert,female,tailor
Evelyne Meersschaut,female,tailor
Martha Mentink,female,tailor
Christine Mobers,female,tailor
Nikè Moens,female,tailor
Eva Musil,female,tailor
Katrien Nijs,female,tailor
Sofie Palmers,female,tailor
Ayelen Parolin,female,tailor
Karine Pauwels,female,tailor
Astrid Peeters,female,tailor
Carine Peeters,female,tailor
Marijke Peeters,female,tailor
Béa Pendesini,female,tailor
Anja Perisic,female,tailor
Nicole Petit,female,tailor
Natascha Pire,female,tailor
Liesbeth Plettinckx,female,tailor
Inez Raspoet,female,tailor
Christine Rebet,female,tailor
Johanne Riss,female,tailor
Jana Roos,female,tailor
Sofie Rosseel,female,tailor
Kristel Salaets,female,tailor
Marga Sanders,female,tailor
Margerita Sanders,female,tailor
Nele Sels,female,tailor
Azade Shahmiri,female,tailor
Silke Sintobin,female,tailor
Mieke Smalle,female,tailor
Francine Smeyers,female,tailor
Isabella Soupart,female,tailor
Judith Stokart,female,tailor
Beatrijs Strypens,female,tailor
Liesbet Swings,female,tailor
Andrea Szakál,female,tailor
Marleen Taekels,female,tailor
Viviane Thijs,female,tailor
Chantal Thiry,female,tailor
Anton Kreuzig,male,tailor
Carl Friedrich Reibehand,male,tailor
Robert Buchanan,male,tailor
Peter P. Acritelli,male,tailor
Johannes Lang,male,tailor
Anežka Hrůzová,female,tailor
Jeanne Margaine-Lacroix,female,tailor
Sientje Prijes,female,tailor
Hercules Mulligan,male,tailor
Renata Pawlik,female,tailor
Leonas Noreika,male,tailor
Deve Andersson,male,tailor
Manuel Doval Lemat,male,tailor
W. D. F. Vincent,male,tailor
Práger Ármin,male,tailor
Borbála Szerémi,female,tailor
János Gion,male,tailor
"Ghulām Thaʻlab, Muḥammad ibn ʻAbd al-Wāḥid",male,tailor
Vencel Klasszy,male,tailor
Ádám Kostyál,male,tailor
Kalia Karasheva,female,tailor
Hugo Benzinger,male,tailor
T. A. Flynn,male,tailor
Carl Martin Heurlin,male,tailor
Jussi Tirkkonen,male,tailor
Cornelius J. Doyle,male,tailor
Israël Rubin,male,tailor
Huna Caisman,male,tailor
Manuel Sousa Hermida,male,tailor
Q27665767,female,tailor
Majer Belfer,male,tailor
Eric Österlund,male,tailor
Paul Pétridès,male,tailor
Narciso Polo Paz,male,tailor
Abelardo Gutiérrez Alba,male,tailor
Manuel Lesteiro Martínez,male,tailor
Niels Hansen Rasch,male,tailor
Ernő Müller,male,tailor
Thomas Davies,male,tailor
Evan Thomas,male,tailor
Q28713381,male,tailor
José Gámez Martínez,male,tailor
Sarah Spencer Washington,female,tailor
Saly Eshenova,female,tailor
Beno Dorn,male,tailor
Milada Rádlová,female,tailor
Benito Colín Veiga,male,tailor
Leonard Logsdail,male,tailor
Joanna Quiner,female,tailor
Q30011727,male,tailor
Q30346191,female,tailor
Manuel Vázquez Olmo,male,tailor
Julien Scavini,male,tailor
François Opportun,male,tailor
Charity Bryant,female,tailor
Maxine Feibelman,female,tailor
C Josef Lund,male,tailor
C Rudolf Löwstädt,male,tailor
Harold Nichols,male,tailor
Gisèle Joannès,female,tailor
Marcel Nadjari,male,tailor
John Rannie,male,tailor
Carl Modig,male,tailor
José Polo Folgueira,male,tailor
Bernard Depoorter,male,tailor
John Phenick,male,tailor
Nicol Murray,male,tailor
Robert Brontein,male,tailor
James Scott,male,tailor
James Wilson of Eyemouth,male,tailor
Sarah Neuman-Elefant,female,tailor
Walter atte Keye,male,tailor
