humanLabel,genderLabel,label
Alec Holowka,male,developer
Bill Budge,male,developer
Corrinne Yu,female,developer
Don Priestley,male,developer
Dan Forden,male,developer
Harry Price,male,developer
Ian Weatherburn,male,developer
Jonathan Ackley,male,developer
Jukka Tapanimäki,male,developer
Francisco Menéndez González,male,developer
Peter Mattis,male,developer
Seumas McNally,male,developer
Soren Johnson,male,developer
Yuichi Toyama,male,developer
Alan Pavlish,male,developer
Tarn Adams,male,developer
Don Dailey,male,developer
Paul Douglas,male,developer
Andrew Scott Reisse,male,developer
David Byttow,male,developer
Zoë Quinn,non-binary,developer
Swen Vincke,male,developer
Steve Polge,male,developer
Thomas Häuser,male,developer
Magnus “Gordon” Gardebäck,male,developer
William Tang,male,developer
Chris King,male,developer
Mike Dailly,male,developer
Brendan Iribe,male,developer
Maciej Miąsik,male,developer
Tom Hudson,male,developer
Jeff Lander,male,developer
Russ Wetmore,male,developer
Ben Burbank,male,developer
Nels Anderson,male,developer
Patrick Ewing,male,developer
Paolo Surricchio,male,developer
William W. Armstrong,male,developer
Kaz Ayabe,male,developer
Nathan Adams,male,developer
Elliot Grassiano,male,developer
Christophe Balestra,male,developer
Michiya Hirasawa,male,developer
Lance Priebe,male,developer
Robert Topala,male,developer
Dietmar Meschede,male,developer
Thomas Lefèvre,male,developer
Arne Fernlund,male,developer
Paul Smith,male,developer
Andy Syco,male,developer
Ludovic Deplanque,male,developer
Luc Guillaume,male,developer
Epsilon,male,developer
Manuel Orcera Valero,male,developer
Jorge Blécua,male,developer
Paco Martín,male,developer
Victor Ruiz,male,developer
Florentino Pertejo,male,developer
Jose Luis Martin,male,developer
Enrique Cervera Mateu,male,developer
Richard Stevenson,male,developer
Michael J. Lister,male,developer
Tony Mack,male,developer
Ray Jones,male,developer
Dennis Koble,male,developer
Ola Bini,male,developer
Bradley G. Stewart,male,developer
Richard M. P. Hanson,male,developer
Nick Shaffner,male,developer
Aleksey Bakhvalov,male,developer
Michael J. Riedel,male,developer
Tim Love,male,developer
Crispin Bailiff,male,developer
John Lilly,male,developer
Phil Zimmermann,male,developer
Andi Gutmans,male,developer
Steve Wozniak,male,developer
Andrew Kay,male,developer
Andrew Tridgell,male,developer
Takashi Tezuka,male,developer
Rob Pike,male,developer
Brenda Romero,female,developer
Tim Schafer,male,developer
Allan Alcorn,male,developer
Damien Sandras,male,developer
Jeff Minter,male,developer
Phil Katz,male,developer
Manuel DeLanda,male,developer
Dave Hyatt,male,developer
Death of Khaled Mohamed Saeed,male,developer
Branden Robinson,male,developer
Thomas Knoll,male,developer
Jake Song,male,developer
Christian Engström,male,developer
Mike Harrington,male,developer
Ragnar Tørnquist,male,developer
Eugene Jarvis,male,developer
Geoff Crammond,male,developer
Lev Manovich,male,developer
David Heinemeier Hansson,male,developer
Jay Lake,male,developer
Mitch Kapor,male,developer
Philip Taylor Kramer,male,developer
Stefan Meyer-Kahlen,male,developer
Elonka Dunin,female,developer
Martin Odersky,male,developer
Bill Gosper,male,developer
Bill Roper,male,developer
Bob Whitehead,male,developer
Daniel Brandt,male,developer
Dark Alex,male,developer
Leonard Adleman,male,developer
Erick Wujcik,male,developer
Ron Dwight,male,developer
Michael Demon Calce,male,developer
Stanley Jordan,male,developer
Eugene Roshal,male,developer
Steve Pavlina,male,developer
József Ács,male,developer
John Gilmore,male,developer
why the lucky stiff,male,developer
Larry Tesler,male,developer
Robert Hyatt,male,developer
Cornelius Schumacher,male,developer
Tamás Jónás,male,developer
Ken Thompson,male,developer
Andrew Fluegelman,male,developer
Paul Mockapetris,male,developer
Loïc Dachary,male,developer
Jonathan Blow,male,developer
Dan Curtis Johnson,male,developer
Dave Haynie,male,developer
David Braben,male,developer
Junichi Masuda,male,developer
Yuyuko Takemiya,female,developer
Minh Le,male,developer
Tamás Nagy,male,developer
Róbert Oláh-Gál,male,developer
Tamás Polgár,male,developer
Jean-Louis Gassée,male,developer
Ed Boon,male,developer
Kelley Deal,female,developer
Henk Rogers,male,developer
Gábor Szendi,male,developer
Robert Morris,male,developer
Eirik Chambe-Eng,male,developer
John Resig,male,developer
Virgil Griffith,male,developer
Michael Widenius,male,developer
Mihai Suba,male,developer
Ruy Guerra,male,developer
Fred Fish,male,developer
Garry Kitchen,male,developer
Thomas Gleixner,male,developer
Wilhelm Sabri Hoffmann,male,developer
Haavard Nord,male,developer
Harriet Bruce-Annan,female,developer
Hideki Matsutake,male,developer
Jakov Semenovič Landa,male,developer
Jean-Marc Valin,male,developer
Feng Huajun,male,developer
Tobias Ratschiller,male,developer
Karl Steinberg,male,developer
Kevin Copple,male,developer
Ralph Lenkert,male,developer
Rob Savoye,male,developer
Meinolf Amekudzi,male,developer
Raffaele Cecco,male,developer
Edouard Chambon,male,developer
Jon Phillips,male,developer
Johan Andersson,male,developer
Adrian J. Barnett,male,developer
Steve Bovis,male,developer
Ava Robin Cohen,female,developer
Elisabeth Ryan Tylko,female,developer
Mirosław Dymek,male,developer
Robert Gatson,male,developer
Akuma Kira,non-binary,developer
Zpin,http://www.wikidata.org/.well-known/genid/e7f40e09cb0e920640b8d02cc83b5229,developer
Robert Alan Saunders,male,developer
Cliff Harris,male,developer
AMGSheena,female,developer
Emma Kinema,trans woman,developer
Brie Code,female,developer
Johan Ehrendahl,male,developer
Yosuke Oshino,male,developer
Giles Goddard,male,developer
Dylan Cuthbert,male,developer
Andrew Stern,male,developer
Tadao Nakayama,male,developer
Michael Shirt,male,developer
Duncan Drummond,male,developer
James Hague,male,developer
Benjamin Davis,male,developer
Alex Balfanz,male,developer
Mike Z,male,developer
Jerry Thorpe,male,developer
Mitch Garnaat,male,developer
Douglas McFarland,male,developer
Roger Harnish,male,developer
Thibaut Hanson,male,developer
Waldemar Stanisławczyk,male,developer
Michael Jones,male,developer
Daniel Hughes,male,developer
Christian Rolland,male,developer
Carlos Abril,male,developer
Zack Bertok,male,developer
Anomalous Dev,male,developer
Shin'ichirō Tamaki,male,developer
