humanLabel,genderLabel,label
Giambattista Bodoni,male,designer
Zuzana Licko,female,designer
Kris Holmes,female,designer
Tobias Frere-Jones,male,designer
Francesco Francia,male,designer
Cassandre,male,designer
Michael Everson,male,designer
Robert Granjon,male,designer
Charles Bigelow,male,designer
Emery Walker,male,designer
Roger Excoffon,male,designer
Neville Brody,male,designer
Christophe Plantin,male,designer
Matthew Carter,male,designer
Carol Twombly,female,designer
Claude Garamond,male,designer
Jan Tschichold,male,designer
John Baskerville,male,designer
Lucian Bernhard,male,designer
Willem Sandberg,male,designer
George Auriol,male,designer
Eugène Grasset,male,designer
Eric Gill,male,designer
Paul Renner,male,designer
Wim Crouwel,male,designer
Ed Benguiat,male,designer
Simon de Colines,male,designer
Henri Bellery-Desfontaines,male,designer
Lucien Pissarro,male,designer
Nicolas Jenson,male,designer
Morris Fuller Benton,male,designer
Christoffel van Dijck,male,designer
Erzsébet Kner,female,designer
Francesco Griffo,male,designer
Edward Johnston,male,designer
Pierre Simon Fournier,male,designer
William Caslon,male,designer
Eric Olson,male,designer
Frederic Goudy,male,designer
Firmin Didot,male,designer
Robert Slimbach,male,designer
Edit Zigány,female,designer
Guillaume Le Bé,male,designer
Herbert Post,male,designer
Just van Rossum,male,designer
Anders Buen,male,designer
Fred Smeijers,male,designer
Frank Hinman Pierpont,male,designer
Mike Abbink,male,designer
S.H. de Roos,male,designer
Petr van Blokland,male,designer
Robert Michel,male,designer
Rudolf von Larisch,male,designer
Friedrich Wilhelm Bauer,male,designer
Charles Ricketts,male,designer
Jonathan Hoefler,male,designer
Jan van Krimpen,male,designer
David Berlow,male,designer
Xavier Dupré,male,designer
Dick Dooijes,male,designer
Ilya Yefron,male,designer
Helmut Salden,male,designer
Albert Boton,male,designer
Arnaldo Guillén Brocar,male,designer
Bernard Naudin,male,designer
Catherine Zask,female,designer
Claude Mediavilla,male,designer
David Bruce,male,designer
Doyald Young,male,designer
Edward Prince,male,designer
Franck Jalleau,male,designer
François Boltana,male,designer
Guy Arnoux,male,designer
Howard Kettler,male,designer
Jacques Sabon,male,designer
Jean Alessandrini,male,designer
Jean François Porchez,male,designer
José Mendoza y Almeida,male,designer
Jovica Veljović,male,designer
Ladislas Mandel,male,designer
Paul Barnes,male,designer
Pierre di Sciullo,male,designer
Robin Nicholas,male,designer
Rodolphe Giuglardo,male,designer
Thierry Puyfoulhoux,male,designer
T. J. Cobden-Sanderson,male,designer
Larry Schuba,male,designer
Hans Lem,male,designer
Leonhart Baumeister,male,designer
Leopold Weininger,male,designer
Edmond Henri Becker,male,designer
Giacomo Giovanni Biliverti,male,designer
Ludwig Becker,male,designer
Léonard Limousin,male,designer
Joseph Germain Dutalis,male,designer
Martin Martini,male,designer
Medamus,male,designer
Meister der Tulpenkuppen,male,designer
George Henri Lantman,male,designer
Hirsz Leybowicz,male,designer
Jean Dunand,male,designer
Niklas Dürer,male,designer
Philippe Wolfers,male,designer
Paul Rudolf Kraemer,male,designer
Paulus Stein,male,designer
Lazar Bohsha,male,designer
Philippe Thomassin,male,designer
Pierre Gouthière,male,designer
Jacob Vezelaer,male,designer
Étienne Delaune,male,designer
Joseph Lecocqmartin,male,designer
Reinhold Vasters,male,designer
Mogens Ballin,male,designer
Jan Kriege,male,designer
Menno Meyer,male,designer
Gerardo Sacco,male,designer
Solomon Abenaes,male,designer
Thomas Germain,male,designer
Tobias Volkmer,male,designer
Tommaso Ghirlandaio,male,designer
Jean Jacobs,male,designer
Hans Eworth,male,designer
Paolo Romano,male,designer
Hugo d'Oignies,male,designer
Joop Beljon,male,designer
Victor Huster,male,designer
Volvinius,male,designer
Walter Kramer,male,designer
Wenzel von Olmütz,male,designer
William Ged,male,designer
Jan van Beuningen,male,designer
Wolfgang Glaner,male,designer
Marijcke Visser,female,designer
Gaspard van der Heyden,male,designer
Aaron Columbus Burr,male,designer
Alfred Pollak,male,designer
Adam Silo,male,designer
Graba',male,designer
Adam van Vianen,male,designer
Suzanne Belperron,female,designer
Johannes Lutma,male,designer
Carel Joseph Anton Begeer,male,designer
Abraham de Bruyn,male,designer
Adolphe-Victor Geoffroy-Dechaume,male,designer
Albert Duraz,male,designer
Alessandro Castellani,male,designer
Alexis I Loir,male,designer
Emilio García Armenta,male,designer
Enrique de Arfe,male,designer
Ambroise-François Germain,male,designer
Philippe Joseph Allard,male,designer
Antonio Baboccio da Piperno,male,designer
Archibald Knox,male,designer
Auguste Mollard,male,designer
Balthazar-Philippe Vandive,male,designer
Joris Vezelaer,male,designer
Charles Norbert Roettiers,male,designer
Charles Wagner,male,designer
Christian Fjerdingstad,male,designer
Claude Ballin,male,designer
Claude Ballin,male,designer
Cyrille Duquet,male,designer
Daniel Jeanrichard,male,designer
Emmanuel Frédéric Imlin,male,designer
Ferdinand Kauffer,male,designer
François-Désiré Froment-Meurice,male,designer
François-Thomas Germain,male,designer
Frédéric Boucheron,male,designer
Giacomo Raibolini,male,designer
Giovanbattista Branconio dell'Aquila,male,designer
Giovanni di Turino,male,designer
Giulio Raibolini,male,designer
Guccio di Mannaia,male,designer
Guillaume III Loir,male,designer
Guillaume II Loir,male,designer
Guillaume I Loir,male,designer
Henri Duponchel,male,designer
Adrianus Bonebakker,male,designer
Jean-Alexandre Chertier,male,designer
Jean-Bernard Descomps,male,designer
Jean-Claude Chambellan Duplessis,male,designer
Jean-François Bautte,male,designer
Jean Després,male,designer
Jean Henri Prosper Pouget,male,designer
Jean de Lens,male,designer
Jean-Baptiste-Claude Odiot,male,designer
Richard Starkings,male,designer
Yury Gordon,male,designer
Auguste Semen,male,designer
Andrew West,male,designer
Christopher Burke,male,designer
Karl-Erik Forsberg,male,designer
Ignacio Estivill y Cabot,male,designer
Ray Larabie,male,designer
John Lewis,male,designer
Q6676772,male,designer
Mike Russell Parker,male,designer
Peter Bilak,male,designer
Qorpo-Santo,male,designer
Robert Besley,male,designer
Robert Wiebking,male,designer
Steve Matteson,male,designer
Sumner Stone,male,designer
Zhu Zhiwei,male,designer
Adolf Vodáček,male,designer
Yasubumi Miyake,male,designer
Yukihiro Nakamura,male,designer
Shūetsu Satō,male,designer
Mokichi Ishii,male,designer
Tsutomu Suzuki,male,designer
Eduard Hoffmann,male,designer
Tomi Haaparanta,male,designer
Andreas Andresen,male,designer
Q12167555,male,designer
Q12172970,female,designer
Thorkild Holst,male,designer
Alfred Christensen,male,designer
August Bosse,male,designer
Alexander Tarbeev,male,designer
Mamoun Sakkal,male,designer
Ferdinand Theinhardt,male,designer
Jessica Hische,female,designer
Louis Gauthier,male,designer
Bruno Maag,male,designer
Bohumil Vančura,male,designer
Gunnar Nordby,male,designer
Fredrick Brennan,male,designer
Ladislav Dydek,male,designer
Tomáš Brousil,male,designer
Zbyněk Kočvar,male,designer
Marek Pistora,male,designer
Jiří Rathouský,male,designer
Otakar Karlas,male,designer
Pavel Teimer,male,designer
Rostislav Vaněk,male,designer
Lucien De Roeck,male,designer
Cyrus Highsmith,male,designer
Alexandra Korolkova,female,designer
Mário Feliciano,male,designer
John Hudson,male,designer
Arthur Schraml,male,designer
Janmeja Singh Johal,male,designer
Erik van Blokland,male,designer
Georges Peignot,male,designer
Fañch Le Henaff,male,designer
Sarah Baskerville,female,designer
Moritz Nachtstern,male,designer
Vladimír Tesař,male,designer
Pavel Šťastný,male,designer
Heinrich Wieynck,male,designer
Pavel Šváb,male,designer
Herman Jacobsen,male,designer
Friedrich Paul Schulze,male,designer
Zdeněk Mlčoch,male,designer
Johannes D. Sandal,male,designer
Milan Albich,male,designer
John Downer,male,designer
Jean-Baptiste Levée,male,designer
Pascal Zoghbi,male,designer
Andrzej Tomaszewski,male,designer
Damoon Khanjanzadeh,male,designer
Mark Simonson,male,designer
Barry Deck,male,designer
Alois Kučera,male,designer
José Scaglione,male,designer
Alejandro Paul,male,designer
German Olaya,male,designer
Chester Jenkins,male,designer
Stefan Hattenbach,male,designer
Joshua Darden,male,designer
Pilar Cano,female,designer
Veronika Burian,female,designer
Rui Abreu,male,designer
Jürgen Weltin,male,designer
George W. Jones,male,designer
Oddvar Gloppestad,male,designer
Max Kisman,male,designer
Alice Savoie,female,designer
Fabrizio Schiavi,male,designer
Bert Bouman,male,designer
Geraldine Wade,female,designer
Patricia Saunders,female,designer
Václav Mašek,male,designer
Franz Joseph Lehmann,male,designer
Francesco Simoncini,male,designer
Victor Caruso,male,designer
Joachim-Frédéric Kirstein,male,designer
Joannis Alexander Krieger,male,designer
John Kinzie,male,designer
Joseph Bernard,male,designer
Joseph-Charles Roettiers,male,designer
Joseph Roettiers,male,designer
Jules Paul Brateau,male,designer
Laurent Amiot,male,designer
Louis-Alexandre Bottée,male,designer
Léonard Morel-Ladeuil,male,designer
Léopold Van Strydonck,male,designer
Marco di Bartolomeo Rustici,male,designer
Marx Schwab,male,designer
Maso di Bartolomeo,male,designer
Paul Grandhomme,male,designer
Nicolas de Launay,male,designer
Nicolas-Pierre Loir,male,designer
Odorannus,male,designer
Paul Androuet du Cerceau,male,designer
Pavel Ovchinnikov,male,designer
Pierre Philippe Thomire,male,designer
Pierre Germain dit le Romain,male,designer
Pierre Ladoyreau,male,designer
Pierre Woeiriot,male,designer
Placide Poussielgue-Rusand,male,designer
Robert-Joseph Auguste,male,designer
Robert Linzeler,male,designer
Serge Mouille,male,designer
Wilhelm Rauscher,male,designer
Édouard Colonna,male,designer
Émile Froment-Meurice,male,designer
Alfredo Castellani,male,designer
Andrea Arditi,male,designer
Andrea di Jacopo d'Ognabene,male,designer
Antonio di Salvi,male,designer
Ascanio Mari,male,designer
Augusto Castellani,male,designer
Bartolomeo Provaglia,male,designer
Bernardino delle Croci,male,designer
Bruno Mazzei,male,designer
Carlo Giuliano,male,designer
Domenico Poggini,male,designer
Edgardo Mannucci,male,designer
Carmen Baroja,female,designer
Gaspare Mola,male,designer
Giovanni Battista Montano,male,designer
Leonardo Lucchi,male,designer
Luigi Anichini,male,designer
Luigi Giorgi,male,designer
Luigi Natale Vernazzi,male,designer
Luigi Valadier,male,designer
Manno Sbarri,male,designer
Michelangelo Brandini,male,designer
Niccolò di Luca Spinelli,male,designer
Nicolò Lionello,male,designer
Paolo Spalla,male,designer
Piloto,male,designer
Renato Brozzi,male,designer
Roger of Helmarshausen,male,designer
Simone da Colle di Val d'Elsa,male,designer
Turino di Sano,male,designer
Vincenzo Archifel,male,designer
Vincenzo Giura,male,designer
Vincenzo Melchiorre,male,designer
Johan Victor Aarne,male,designer
Marie-Etienne Nitot,male,designer
Q4232694,male,designer
Konstantin Krjukov,male,designer
Manaba Magomedova,female,designer
Vladimir Markin,male,designer
Anders Nevalainen,male,designer
Erik August Kollin,male,designer
Jérémie Pauzié,male,designer
Maria Rozanova,female,designer
Aleksandr Stempovski,male,designer
Grete Prytz Kittelsen,female,designer
Adrien Vachette,male,designer
Aharon Chelouche,male,designer
Ahmad bin Ibrahim Badr,male,designer
Alejo Calatayud,male,designer
Anders Mickelson,male,designer
Andrew Drummond,male,designer
August Frederik Hollming,male,designer
Bartholomew Fallon,male,designer
Esther Nagtegael,female,designer
Camilla Wallin,female,designer
Claudius Ash,male,designer
Clemens van den Broeck,male,designer
Cristofano Robetta,male,designer
Yosyp Marshak,male,designer
Dorrie Nossiter,female,designer
Elizabeth Gage,female,designer
Ellen Weiske,female,designer
Eric Hansen,male,designer
Feodor Rückert,male,designer
Karl Gustaf Hjalmar Armfeldt,male,designer
Francesco Carboni,male,designer
Nils Nilsson d.y. Behm,male,designer
Manuel Jiménez Almagro,male,designer
François Briot,male,designer
Irma Goldman,male,designer
Vladislav Sendro,male,designer
David Kopp,male,designer
Moshe Hubert,male,designer
Jakob Schenauer,male,designer
Ulrich Möringer,male,designer
Hans Ment,male,designer
Lukas Neusser,male,designer
Georg Ignatius Baur,male,designer
František Kiršner,male,designer
Mordechai Hubert,male,designer
Mendel Goldsher,male,designer
Yitzkhak Modiano,male,designer
Mordechai Dikalo,male,designer
Marchel Pik,male,designer
Beinish Perlman,male,designer
Jiří Urban,male,designer
Guillaume IV Loir,male,designer
Michel Cotton,male,designer
William Elliott,male,designer
František Xaver Weber,male,designer
James Orkney,male,designer
David Bohle fils,male,designer
Emanuel Velebil,male,designer
Karel Täubl,male,designer
Ignác Fidelis Schwegerle,male,designer
Karel Votipka,male,designer
Šebastian Ignác František Freindt,male,designer
Ignác Theophil Sarcander Schwegerl,male,designer
František Antonín Schwegerl,male,designer
Ferdinand Schreiner,male,designer
Ludwig Rösch,male,designer
Johann Christian Kayser,male,designer
Friedrich Wilhelm Metzner,male,designer
Hans Christoph Hauch,male,designer
Oldřich Treutner,male,designer
Günther E. Hertle,male,designer
Johann Paul Hauer,male,designer
Paulin Cordell,male,designer
Willy Schüler,male,designer
Klaus Bohnenberger,male,designer
Johannes Epischofer,male,designer
Joachim Gerlach,male,designer
Friedrich Albrecht Pimmel,male,designer
Hieronymus Berghauser,male,designer
Walter-Friedrich Schmidt,male,designer
Johann Ferdinand Hänselmann,male,designer
Johann Gemeinhart,male,designer
Heinrich Jonas,male,designer
Samuel Weishun,male,designer
Konrad Eber,male,designer
Georg Barst,male,designer
Peter Ratzko,male,designer
Hieronymus Edel,male,designer
Gustav Bender,male,designer
Elias Lencker,male,designer
Leonhard Reisch,male,designer
Nickel Milicz,male,designer
Peter Kramer,male,designer
Peter Schmid,male,designer
Claus Pohl,male,designer
Gottlob Adler,male,designer
Georg Jonas Mayer,male,designer
Erasmus Rauchschnabel,male,designer
Jens-Rüdiger Lorenzen,male,designer
Andreas Gerbet,male,designer
Paul Hinrich Goedecke,male,designer
Abraham Pfleger,male,designer
Martin Nötzel,male,designer
Hans Scheßlitzer,male,designer
Philipp Fritschhans,male,designer
Paulus Müllner,male,designer
Peter Neuß,male,designer
Franz Rupert Lang,male,designer
Bernhard Bachmann,male,designer
Hans Jakob König,male,designer
Jürgen Schablitzky,male,designer
Johann Christoph Steinbacher,male,designer
Dominikus Storr,male,designer
Felix Storr,male,designer
Karl Becker,male,designer
Peter Krafft,male,designer
Johann Georg Lang,male,designer
Andreas Lotter,male,designer
Heli Gander,male,designer
Jacques de Surhon,male,designer
Jörg Dietherr,male,designer
Johannes Michael Ernst,male,designer
Christoph Schwaiger,male,designer
Christoph Müller,male,designer
Stefan Hemmerle,male,designer
Samuel Kluge,male,designer
Jakob Anthoni,male,designer
Johann Weber,male,designer
David Enderlein,male,designer
Richard Anke,male,designer
Andreas Rose,male,designer
Johannes Bass,male,designer
Simon Reiffenstuel,male,designer
David Winterstein,male,designer
Peter Behrens,male,designer
Michaela Wiecek,female,designer
Simon Gallien,male,designer
Pierre Fromery,male,designer
Johannes II van Keulen,male,designer
Q31449147,male,designer
Christian Henning,male,designer
Hans Bengtsson Selling,male,designer
Julie Anne Mihalisin,female,designer
Jean de Loisy,male,designer
Bernhard Strauss,male,designer
Olivier Gaube,male,designer
Vangel Dereban,male,designer
Andrea di Piero Braccini,male,designer
Noël Hardivilliers,male,designer
Paul Birckenhultz,male,designer
Antoine-Louis Montalant,male,designer
Joseph Cailleau,male,designer
Grégoire Montalant,male,designer
Olivier Montalant,male,designer
Grégoire Rousseau,male,designer
Denis de Lachèse,male,designer
Guillaume Desboys,male,designer
Paul Le Goff,male,designer
Ambroise-Nicolas Cousinet,male,designer
Johann Seitz,male,designer
Robert Garrard,male,designer
Johann Wilhelm Heel,male,designer
Antoine Vechte,male,designer
Ferdinand Alexander Hoogendijk,male,designer
Wolfgang Fabian,male,designer
Anthony Huys,male,designer
Jacobus J.J. Peeters,male,designer
Sebastiaan Gijsbert de Maré,male,designer
Johannes d'Hoy,male,designer
Johann Heinrich Köhler,male,designer
Gustaf Folcker,male,designer
Emil Ernst Heinsdorff,male,designer
Giovanni Battista Costantini,male,designer
Johannes Fuchs,male,designer
Barbara Paganin,female,designer
Herophilus,male,designer
Jan Zasański,male,designer
Franz Wüsten,male,designer
Antoni Ignacy Mietelski,male,designer
Gian Federigo Bonzagna,male,designer
Ulrich Marck,male,designer
Pedro Correch,male,designer
Juan Sciutto,male,designer
Carlos Mario Jaureguy,male,designer
Antonio Andivero,male,designer
Ricardo Speranza,male,designer
Paul Nitsch,male,designer
Lilián Lipschitz,female,designer
Nicolás Márquez,male,designer
Nilda Echenique,female,designer
Gerardo Silva Martínez,male,designer
Fabio Servetti,male,designer
Juan Muresano,male,designer
Hugo Strömdahl,male,designer
Ake Stromdahl,male,designer
Franz Löhr,male,designer
Theodorus Everardus van Berckel,male,designer
Emanuel Söhrling,male,designer
Marius Hammer,male,designer
Jacques-Henri Fauconnier,male,designer
John Scofield,male,designer
Berthold Schauer,male,designer
Johann Aufenwerth,male,designer
Sir Robert Kirk Inches,male,designer
Pierre-François-Mathis de Beaulieu,male,designer
Wacław Grotko,male,designer
Karen Strand,female,designer
Szymon Stanecki,male,designer
Michelle de Hoogh,female,designer
Paul Jacob Laminit,male,designer
David Hennell,male,designer
Bror Städe,male,designer
Natalia Milosz-Piekarska,female,designer
Gottfried Tabbert,male,designer
Johann Matthäus Rehm,male,designer
Francesco Caramora,male,designer
Najib al-Din Zargar Isfahani,male,designer
