humanLabel,genderLabel,label
Jean-Luc Vanbaelinghem,male,supervisor
Pascal Vanier,male,supervisor
François Variot,male,supervisor
Christophe Vassent,male,supervisor
Scott Farrar,male,supervisor
Craig Barron,male,supervisor
Nick Davis,male,supervisor
Tim Burke,male,supervisor
Eric Barba,male,supervisor
John Knoll,male,supervisor
Jamie Hyneman,male,supervisor
Richard Baneham,male,supervisor
Jim Rygiel,male,supervisor
Péter Eszenyi,male,supervisor
Daniel Rakete Siegel,male,supervisor
Pitof,male,supervisor
Pablo Helman,male,supervisor
Dan Sudick,male,supervisor
Douglas Smith,male,supervisor
Erik Nash,male,supervisor
Eric Saindon,male,supervisor
David W. Allen,male,supervisor
Scott Squires,male,supervisor
Joplin Sibtain,male,supervisor
Bryan Grill,male,supervisor
Jenny Fulle,female,supervisor
Kaj Steveman,male,supervisor
Lev Kolobov,male,supervisor
Matthew E. Butler,male,supervisor
Peter Biggs,male,supervisor
Phire Dawson,female,supervisor
Sean Andrew Faden,male,supervisor
Stephen L. Price,male,supervisor
Chi Po-lin,male,supervisor
Kōshi Nakanishi,male,supervisor
Tetsuo Ōya,male,supervisor
Nobuaki Sugiki,male,supervisor
Tsuyoshi Tsukano,male,supervisor
Klaus Hedström,male,supervisor
Carey Villegas,male,supervisor
Guy Williams,male,supervisor
Martin Hill,male,supervisor
Charley Henley,male,supervisor
Jeff White,male,supervisor
Jim Berney,male,supervisor
Stephan Trojansky,male,supervisor
Nick Allder,male,supervisor
Tim Webber,male,supervisor
Patrick Tubach,male,supervisor
Scott Wheeler,male,supervisor
Burt Dalton,male,supervisor
Chas Jarrett,male,supervisor
Christian Manz,male,supervisor
George Gibbs,male,supervisor
Guillaume Rocheron,male,supervisor
Joe Farrell,male,supervisor
Kit West,male,supervisor
Mark Stetson,male,supervisor
Matt Aitken,male,supervisor
Michael L. Fink,male,supervisor
Michael Owens,male,supervisor
Neil Corbould,male,supervisor
Peter Bebb,male,supervisor
Peter Muyzers,male,supervisor
Roger Guyett,male,supervisor
Steve Preeg,male,supervisor
Gary Brozenich,male,supervisor
Dave Shirk,male,supervisor
Tim Alexander,male,supervisor
Kevin Mack,male,supervisor
Russell Earl,male,supervisor
Rob Harvey,male,supervisor
Mark Lasoff,male,supervisor
Christopher Cosmo Lawrence,male,supervisor
Nathan McGuinness,male,supervisor
Eric Reynolds,male,supervisor
Richard Stammers,male,supervisor
Mark Sullivan,male,supervisor
Jon Thum,male,supervisor
Christopher Townsend,male,supervisor
Edson Williams,male,supervisor
Kōichi Noguchi,male,supervisor
Roy Field,male,supervisor
Ben Morris,male,supervisor
Donald R. Elliott,male,supervisor
Ged Wright,male,supervisor
Rodolphe Guglielmi,male,supervisor
Teddy Percherancier,male,supervisor
Kevin Tod Haug,male,supervisor
Boyd Shermis,male,supervisor
Oystein Larsen,male,supervisor
Jim Mitchell,male,supervisor
Kim Libreri,male,supervisor
Ian Hunter,male,supervisor
John Christopher Walsh,male,supervisor
Nancy Bernstein,female,supervisor
Steven Warner,male,supervisor
Sara Bennett,female,supervisor
Andy Williams,male,supervisor
Kent Houston,male,supervisor
David Stump,male,supervisor
Francesco Callari,male,supervisor
Bradley Parker,male,supervisor
Richard Bluff,male,supervisor
Gaius Pontius,male,supervisor
Lorenzo de' Medici,male,supervisor
Anthony Boam,male,supervisor
Harry Archibald,male,supervisor
Vítor Manuel Trigueiros Crespo,male,supervisor
Andre Taulany,male,supervisor
Q13030967,male,supervisor
Joseph Giavarini,male,supervisor
Jean Simon,male,supervisor
Othman al-Ghanmi,male,supervisor
Ernest of Isenburg-Grenzau,male,supervisor
Jit Jung Rana,male,supervisor
Ludwig Anton von Gaupp,male,supervisor
Vojtěch Mátl,male,supervisor
