humanLabel,genderLabel,label
Ivan Němec,male,physician
Jaroslav Kyvíř,male,physician
Petr Jelínek,male,physician
Robert Wagner,male,physician
Zuzana Bonhomme Hankeová,female,physician
Kateřina Emingerová,female,physician
Daniel Traber,male,physician
Ondřej Franěk,male,physician
Pavel Altmann,male,physician
Dušan Mach,male,physician
Marc Samama,male,physician
Jiřina Koutná,female,physician
Pavel Žalud,male,physician
Milan Minarik,male,physician
Ingrid Olejárová,female,physician
Marek Fencl,male,physician
Beata Drobná Sániová,female,physician
Igor Martuliak,male,physician
Anton Lučanský,male,physician
Ladislav Démant,male,physician
Ryszard Zawadzki,male,physician
L. Brian Ready,male,physician
Casey D. Blitt,male,physician
Marta Janíková,female,physician
Gejza Zeman,male,physician
R. Dennis Bastron,male,physician
Vladimír Kyncl,male,physician
Štefan Juhás,male,physician
Luděk Kašparovský,male,physician
Johannes Eichler,male,physician
Donald Bruce Scott,male,physician
Peter Gašparec,male,physician
Ľubomíra Romanová,female,physician
Lars Bindslev,male,physician
Wolfgang Ambach,male,physician
Petra Adamcová,female,physician
Holger Thiel,male,physician
Enno Freye,male,physician
Helena Bedřichová,female,physician
John P. Kampine,male,physician
Hans Anton Adams,male,physician
Donna L. Hammond,female,physician
Štěpán Rusín,male,physician
Adrian W. Gelb,male,physician
James N. Parker,male,physician
Alexandra Šimková,female,physician
Bettina Schmitz,female,physician
Norman Simmons,male,physician
Obrad Zelić,male,physician
Bertil Löfström,male,physician
Franz-Josef Kretz,male,physician
Elke Ruchalla,female,physician
Michael A. Gropper,male,physician
Tamara Grubb,female,physician
Ivan Grgáč,male,physician
Suzan Uysal,female,physician
Christopher L. Norkus,male,physician
Chris Johnson,male,physician
Albert Hermely,male,physician
Stanislava Richterová,female,physician
Ján Slávik,male,physician
Ulrich Henneberg,male,physician
Simona Humplíková,female,physician
Ludwig Distler,male,physician
Zuzana Petríková,female,physician
Peter Rittmeyer,male,physician
Jakub Sieczko,male,physician
Filomena Oliva,female,physician
Bruno Haid,male,physician
Duncan Galletly,male,physician
Alfonso Natale,male,physician
Kazimiera Brodzińska,female,physician
Maria Szymańska-Kowalska,female,physician
Raphaël Pitti,male,physician
Zdzisław Rondio,male,physician
Gilles Chiniara,male,physician
Mayne Smeeton,male,physician
Michèle Muhlmann-Weill,female,physician
Alan Jay Schwartz,male,physician
Wilfried Witte,male,physician
Kuno Rommelsheim,male,physician
Fred Salomon,male,physician
Jean-Gustave Hentz,male,physician
Talmage Egan,male,physician
Damjan Polh,male,physician
Sophie Provenchere Fruthiot,female,physician
Stanley C. Igwe,male,physician
Corinna Velik-Salchner,female,physician
Judith-Irina Buchheim,female,physician
Lester C. Mark,male,physician
Ronald L. Katz,male,physician
Edith P. Brown,female,physician
Nigel Turner,male,physician
Stefanie Loos ,female,physician
Ligaya Stice,female,physician
Benjamín G. Covino,male,physician
Karina Rando,female,physician
Jonathan Kay,male,physician
Zygmunt Antoszewski,male,physician
Tobias Fink,male,physician
Artsiom Sarokin,male,physician
Chiara Adembri,female,physician
