humanLabel,genderLabel,label
David Marr,male,lawyer
David Napley,male,lawyer
David O'Brien,male,lawyer
David Wootton,male,lawyer
Deb Frecklington,female,lawyer
Delwyn Williams,male,lawyer
Denis Dobson,male,lawyer
Denis Moloney,male,lawyer
Denise Swan,female,lawyer
Diane Fingleton,female,lawyer
Dingwall Latham Bateson,male,lawyer
Dolway Walkington,male,lawyer
Douglas Garth,male,lawyer
Douglas Young,male,lawyer
Edward Donner,male,lawyer
Edward Gryffydh Peacock,male,lawyer
Edward Nally,male,lawyer
Emilios Kyrou,male,lawyer
Eric Bowden,male,lawyer
"Eric Edwards, Baron Chelmer",male,lawyer
Ewan Crawford,male,lawyer
Fiona Woolf,female,lawyer
Francis Dunnell,male,lawyer
Francis Money-Coutts,male,lawyer
Frank Maguire,male,lawyer
Frank Mulholland,male,lawyer
Max Alsberg,male,lawyer
Steve Berry,male,lawyer
Jens Lapidus,male,lawyer
Dietrich Wilde,male,lawyer
Gustav Steinbauer,male,lawyer
Walter Ballas,male,lawyer
Svein Holden,male,lawyer
Nicolas Becker,male,lawyer
Reinhard Georg Birkenstock,male,lawyer
Theo Hiddema,male,lawyer
Tor Erling Staff,male,lawyer
Arne Haugestad,male,lawyer
Chris Speyer,male,lawyer
Jack Litman,male,lawyer
José Zalaquett,male,lawyer
Kenneth S. Stern,male,lawyer
Kevin Mark Murphy,male,lawyer
Mike Antunovic,male,lawyer
Richard Haynes,male,lawyer
"Ross C. Goodman, Esq.",male,lawyer
Dudley W. Buffa,male,lawyer
Percy Foreman,male,lawyer
Olav Hestenes,male,lawyer
Trygve Staff,male,lawyer
Thomas Fischer,male,lawyer
Wolfgang Brandstetter,male,lawyer
Subhas Anandan,male,lawyer
Sven Thomas,male,lawyer
James A. Levine,male,lawyer
Salvador Panelo,male,lawyer
Mia Yamamoto,trans woman,lawyer
Arild Holden,male,lawyer
Dan Sheinman,male,lawyer
Benedict Rogers,male,lawyer
Sven Grotendiek,male,lawyer
Suzanne Legault,female,lawyer
Curt von Stackelberg,male,lawyer
Johan Eriksson,male,lawyer
Max Neuda,male,lawyer
David E. Wohl,male,lawyer
Elsbeth von Ameln,female,lawyer
Mette Grith Stage,female,lawyer
Bernd Vorwerk,male,lawyer
Josef Weisgerber,male,lawyer
Bolko von Stein,male,lawyer
Alexander Charns,male,lawyer
Joseph Santaguida,male,lawyer
Fritz Sauter,male,lawyer
Čestmír Kubát,male,lawyer
Ian Duguid,male,lawyer
Alfred Friedmann,male,lawyer
Ingo Bott,male,lawyer
Amir Khusyairi bin Mohamad Tanusi,male,lawyer
Moses Levi,male,lawyer
Shane Tait,male,lawyer
Jonathan Hudson,male,lawyer
David Murphy,male,lawyer
Alvin Novick,male,lawyer
Oskar Ruisinger,male,lawyer
Helmut Dinkelacker,male,lawyer
Drew Findling,male,lawyer
Sébas Diekstra,male,lawyer
Nikolai Odebralski,male,lawyer
Nancy Hollander,female,lawyer
Andrea C. James,female,lawyer
Dirk Waldschmidt,male,lawyer
Javier Beramendi,male,lawyer
Uxue Pilar,female,lawyer
José Macias Villamar,male,lawyer
Juan Miguel Mora Sánchez,male,lawyer
Julia Sherwood,female,lawyer
Regina Michalke,female,lawyer
Franz Fischer,male,lawyer
Josef Klibansky,male,lawyer
Petr Brožovský,male,lawyer
Vicki Lynn Reitenauer,female,lawyer
Keith Evans,male,lawyer
Philipp Andreas Frölich,male,lawyer
Tadeáš Beran,male,lawyer
Carol Locust,female,lawyer
Madalon O'Rawe Amenta,female,lawyer
Selisse Berry,female,lawyer
Myla Kabat-Zinn,female,lawyer
Frank Cavallo,male,lawyer
Robert Jofer,male,lawyer
John H. Henderson,male,lawyer
Viktor Banke,male,lawyer
Ronald Roethof,male,lawyer
Masuda Katsunori,male,lawyer
Yano Inohachi,male,lawyer
Ishii Tadayasu,male,lawyer
Tatsuhiro Ishikawa,male,lawyer
Bin-ichi Ishiwatari,male,lawyer
Isobe Shirō,male,lawyer
Seiichi Inaba,male,lawyer
Juhei Takeuchi,male,lawyer
Akira Yoneda,male,lawyer
Kiyoshi Hosokawa,male,lawyer
Hiroshi Ogata,male,lawyer
Shigetake Ogata,male,lawyer
Masaru Wakasa,male,lawyer
Yōji Arakawa,male,lawyer
Yōji Ochiai,male,lawyer
Masami Hadama,male,lawyer
Masao Fujii,male,lawyer
Akira Fujishima,male,lawyer
Yukiharu Fujinaga,male,lawyer
Norio Nishimura,male,lawyer
Nishimura U,male,lawyer
Sumi Gensen,male,lawyer
Shō Kashū,male,lawyer
Sadao Osaka,male,lawyer
Nobuo Gōhara,male,lawyer
Yukio Nozaki,male,lawyer
Nomura Koreaki,male,lawyer
Kantarō Nobe,male,lawyer
Kazuhiro Suzuki,male,lawyer
Hatasu Nagashima,male,lawyer
Ken'ichi Hasegawa,male,lawyer
Kingo Osabe,male,lawyer
Chieko Kadogami,female,lawyer
Ken'ichi Kaiyama,male,lawyer
Itaru Seki,male,lawyer
Kiyohide Seki,male,lawyer
Yoshiomi Seki,male,lawyer
Masaaki Aoyama,male,lawyer
Tetsuji Aoki,male,lawyer
Iwao Aoki,male,lawyer
Kenji Koroyasu,male,lawyer
Yoshitsugu Baba,male,lawyer
Takeo Takahashi,male,lawyer
Takesaburo Kanomata,male,lawyer
Yūsuke Saitō,male,lawyer
Dariusz Gabrel,male,lawyer
Jerzy Engelking,male,lawyer
Józef Feldman,male,lawyer
Józef Tymiński,male,lawyer
Kazimierz Olejnik,male,lawyer
Maria Ciszewska,female,lawyer
Mikołaj Osada,male,lawyer
Piotr Pewny,male,lawyer
Przemysław Piątek,male,lawyer
Petri Jääskeläinen,male,lawyer
Ritva Santavuori,female,lawyer
Totti Karpela,male,lawyer
Bartomeu Barceló Oliver,male,lawyer
Manuel Casado Nieto,male,lawyer
Tomás Pelayo,male,lawyer
Pål Lønseth,male,lawyer
Tor-Aksel Busch,male,lawyer
Ludmila Brožová-Polednová,female,lawyer
Marie Benešová,female,lawyer
Pavel Zeman,male,lawyer
Rudolf Thurn-Taxis,male,lawyer
Q12082858,male,lawyer
Q12084986,male,lawyer
Fedir Hlukh,male,lawyer
Isydor Mydlovskyi,male,lawyer
Stephen F. Skopenko,male,lawyer
Boncho Totev,male,lawyer
Vladimir Avramov,male,lawyer
Sotir Tsatsarov,male,lawyer
Albert Assor,male,lawyer
Andres Ülviste,male,lawyer
Arthur Paal,male,lawyer
Arved Ruusa,male,lawyer
Dilaila Nahkur-Tammiksaar,female,lawyer
Elmar Tambek,male,lawyer
Heldur Saarsoo,male,lawyer
Johan Müller,male,lawyer
Kaarel Matto,male,lawyer
Mikk Põlde,male,lawyer
Norman Aas,male,lawyer
Eugenio López López,male,lawyer
Mordechai Kremnitzer,male,lawyer
Mahyuddin Datuk Sutan Maharadja,male,lawyer
Syahrul Ujud,male,lawyer
Z. A. St. Pangeran,male,lawyer
Kim Do-eon,male,lawyer
Kim Jung-jong,male,lawyer
Q12596997,female,lawyer
Oh Je-do,male,lawyer
Lim Eun-jung (lawyer),female,lawyer
Aušra Ručienė,female,lawyer
Darius Raulušaitis,male,lawyer
Augustin Alexa,male,lawyer
Basile M. Missir,male,lawyer
