humanLabel,genderLabel,label
Guillielmus De Maeyer,male,counselor
Ludovicus Van Roy,male,counselor
Carolus Vermanden,male,counselor
Edmundus Tielemans,male,counselor
Petrus Ceusters,male,counselor
Augustus Ruelens,male,counselor
Edmond Van der Goten,male,counselor
Jan Milíč Lochman,male,counselor
Guido Gezelle,male,counselor
Balthasar Adelmann,male,counselor
Gustave Henri Flamen,male,counselor
Johan Joseph Faict,male,counselor
Xavier de La Croix de Ravignan,male,counselor
Zygfryd Berezecki,male,counselor
Jan Štefan,male,counselor
Miroslav Heryán,male,counselor
Bardo Weiß,male,counselor
Luiz Gonçalves Knupp,male,counselor
Jindřich Halama,male,counselor
Frans Crols,male,counselor
Rut Brodská,female,counselor
Jiří Klimeš,male,counselor
Dan Petříček,male,counselor
Irena Škeříková,female,counselor
Michal Šourek,male,counselor
Jaroslav Vokoun,male,counselor
Aleš Wrana,male,counselor
Radim Žárský,male,counselor
Marta Židková,female,counselor
Alfons Maertens,male,counselor
Iva Květonová,female,counselor
Michal Biháry,male,counselor
Jozef Deckers,male,counselor
Enuma Okoro,female,counselor
Mojmír A. Beneš,male,counselor
Jan Černý,male,counselor
Josef Glogar,male,counselor
František Vlk,male,counselor
Jan Holeček,male,counselor
Anton Polz,male,counselor
Carolus Truxa,male,counselor
Štefan Kramár,male,counselor
Jan František Novák,male,counselor
František Sal. Kubíček,male,counselor
Alice Fryling,female,counselor
Janet Hagberg,female,counselor
Jeannette A. Bakke,female,counselor
Bradley Holt,male,counselor
Joshua Strickler,male,counselor
Philip St. Romain,male,counselor
Edward Hays,male,counselor
Louis Two Ravens Irwin,male,counselor
Carol Scott-Kassner,female,counselor
Irene Alexander,female,counselor
Tilden H. Edwards,male,counselor
Bill Haley,male,counselor
František Roháč,male,counselor
Jan Linhart,male,counselor
Jiří Janalík,male,counselor
Petrus Timmermans,male,counselor
Joseph De Saegher,male,counselor
Josephus Dobbeleers,male,counselor
Constantinus Coomans,male,counselor
Antoine Van Raebroeckx,male,counselor
Emmanuel Verdoodt,male,counselor
Carolus Bocklandt,male,counselor
Joannes Jeandrain,male,counselor
François Ansems,male,counselor
Petrus Lauwers,male,counselor
Jacobus Van Zeebroeck,male,counselor
Theodoor Luyssen,male,counselor
Ernest Coucke,male,counselor
Jules Coulon,male,counselor
Constantinus Smolderen,male,counselor
Petrus Van Rosse,male,counselor
Joannes Caluwaers,male,counselor
Petrus Naeghels,male,counselor
Lodewijk Verwimp,male,counselor
Emile De Ruysscher,male,counselor
Petrus Bernaerts,male,counselor
Joannes-Baptista Van der Voorde,male,counselor
Louis De Brouwer,male,counselor
Joannes De Keersmaecker,male,counselor
Dominicus De Wilde,male,counselor
Jozef Godts,male,counselor
Jacobus Van Cutsem,male,counselor
Franciscus Verhelst,male,counselor
Carolus Tilman,male,counselor
Felix Van den Gucht,male,counselor
Joannes Truyens,male,counselor
Henricus Goffin,male,counselor
Joannes Raeymaekers,male,counselor
Lodewijk Crevits,male,counselor
Josephus Karsseleers,male,counselor
Carolus Kestens,male,counselor
Cornelius Bogaerts,male,counselor
Franciscus Mertens,male,counselor
Théophile Steppé,male,counselor
Joseph De Hert,male,counselor
Antonius Joossens,male,counselor
Pieter Gielis,male,counselor
Polidor De Groote,male,counselor
Omer Claeskens,male,counselor
Jozef Van den Broeck,male,counselor
Josephus Vandeplas,male,counselor
Aimé Dierick,male,counselor
Jan De Cooman,male,counselor
George Buchanan,male,counselor
Marcus Antonius Gnipho,male,counselor
François Guyet,male,counselor
David de Boudry,male,counselor
Jacques Pernetti,male,counselor
René de Cérenville,male,counselor
Martino Filetico,male,counselor
Felipe Scío de San Miguel,male,counselor
Fernão de Oliveira,male,counselor
Juan Escoiquiz,male,counselor
Johan Nikolaus Pouget,male,counselor
Peter Young,male,counselor
Francis Monnier,male,counselor
Lucas Schickhardt,male,counselor
Andrea Brigenti,male,counselor
Blanca Cotta,female,counselor
Ella H. Brockway Avann,female,counselor
Nathanael Schlott,male,counselor
Franz Lerse,male,counselor
Johannes Busereuth,male,counselor
Mary Whitwell Hale,female,counselor
